
over	O
all	O
,	O
tampak	O
kamar	O
sesuai	O
dengan	O
yang	O
di	O
foto	O
.	O
complimentary	O
snack	O
juga	O
ada	O
.	O
semoga	O
airy	O
tidak	O
dibedadibedakan	O
dengan	O
kamar	O
yang	O
lain	O
.	O
terimakasih	O
airy	O
.	O

kamarnya	B-ASPECT
bersih	B-SENTIMENT
,	O
pelayanan	B-ASPECT
cukup	B-SENTIMENT
oke	I-SENTIMENT
,	O
ada	B-SENTIMENT
cemilan	B-ASPECT
gratisnya	I-ASPECT
di	O
kamar	O
lumayan	B-SENTIMENT
banyak	I-SENTIMENT
,	O
terima	O
kasih	O
breakfastnya	B-ASPECT
bervariasi	B-SENTIMENT
.	O

makanannya	B-ASPECT
enak	B-SENTIMENT
apalagi	O
restonya	O
berada	O
di	O
rooftop	O
4	O
floor	O
.	O

sarapan	O
bisa	O
langsung	O
lihat	O
pemandangan	O
laut	O
yang	O
bagus	O
dan	O
sunrise	O
pagi	O
ini	O
itu	O
keren	O
dan	O
indah	O
banget	O
kelihatan	O
sekali	O
dari	O
rooftopnya	O
.	O

beruntung	O
pas	O
kesana	O
cuacanya	O
lagi	O
cerah	O
banget	O
.	O

terima	O
kasih	O
airy	O
untuk	O
pelayanannya	B-ASPECT
cukup	B-SENTIMENT
mengesankan	I-SENTIMENT
.	O

kecewa	B-SENTIMENT
sama	O
pelayanannya	B-ASPECT
.	O

di	O
aplikasi	O
jam	O
check	O
in	O
jam	O
2	O
tetapi	O
pas	O
sampai	O
sana	O
jam	O
2	O
belum	O
bisa	O
check	O
in	O
dengan	O
alasan	O
tertentu	O
.	O

masih	O
ada	O
lagi	O
kamarnya	B-ASPECT
yang	O
kotor	B-SENTIMENT
seprai	B-ASPECT
yang	O
seperti	O
belum	B-SENTIMENT
dicuci	I-SENTIMENT
.	O

lantai	O
kamar	O
yang	O
ada	O
ceceran	O
air	O
pas	O
pertama	O
kali	O
masuk	O
.	O

terus	O
yang	O
parahnya	O
sama	O
sekali	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
peralatan	B-ASPECT
mandi	I-ASPECT
sama	O
sekali	O
seperti	O
handuk	B-ASPECT
pasta	B-ASPECT
gigi	I-ASPECT
sabun	B-ASPECT
dan	O
lainlain	B-ASPECT
harga	B-ASPECT
murah	B-SENTIMENT
tetapi	O
mengecewakan	B-SENTIMENT
.	O

1	O
.	O
lampu	B-ASPECT
kamar	I-ASPECT
terlalu	B-SENTIMENT
redup	I-SENTIMENT
.	O

2	O
.	O
lampu	O
di	O
kamar	O
mandi	O
salah	O
satunya	O
mati	O
.	O

3	O
.	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
peralatan	B-ASPECT
mandi	I-ASPECT
.	O

4	O
.	O
ac	B-ASPECT
tidak	B-SENTIMENT
berfungsi	I-SENTIMENT
normal	I-SENTIMENT
(	O
tidak	O
berasa	O
ac	O
-	O
nya	O
walau	O
sudah	O
di	O
kecilkan	O
)	O
.	O

5	O
.	O
air	B-ASPECT
panasnya	I-ASPECT
kadang	B-SENTIMENT
bisa	I-SENTIMENT
di	O
gunakan	O
dan	O
kadang	O
tidak	O
.	O

parkiran	B-ASPECT
jauh	B-SENTIMENT
.	O

kolam	B-ASPECT
renang	I-ASPECT
depan	O
kamar	O
yi2	O
bau	B-SENTIMENT
,	O
kotor	B-SENTIMENT
.	O

baru	O
mau	O
masuk	O
kamar	O
,	O
sampah	O
berserakan	O
di	O
depan	O
pintu	O
.	O

masuk	O
kamar	O
,	O
lantai	B-ASPECT
licin	B-SENTIMENT
,	O
karena	O
ngepelnya	O
kebanyakan	O
sabun	O
mungkin	O
.	O

tidak	B-SENTIMENT
ada	I-SENTIMENT
sandal	B-ASPECT
hotel	I-ASPECT
lagi	O
.	O

kamar	B-ASPECT
mandi	I-ASPECT
showernya	I-ASPECT
patah	B-SENTIMENT
juga	O
.	O

yang	O
buat	O
heran	O
saya	O
,	O
pasti	O
sebelum	O
tamu	O
masuk	O
kamar	O
sudah	O
dibereskan	O
dan	O
dibersihkan	O
.	O

apalagi	O
kalau	O
pakai	O
airy	O
ada	O
bennefit	O
lebih	O
yang	O
dirapikan	O
dahulu	O
di	O
kamar	O
sbelum	O
pengunjung	O
masuk	O
.	O

masa	O
bau	O
pengak	O
seperti	O
begitu	O
tidak	O
terasa	O
?	O
bau	B-ASPECT
nya	I-ASPECT
nyengat	B-SENTIMENT
banget	I-SENTIMENT
,	O
sampai	O
buat	O
pusing	O
kepala	O
.	O

ditambah	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
ventilasi	B-ASPECT
udara	I-ASPECT
di	O
kamarnya	O
.	O
sehingga	O
sangat	O
wajar	O
jika	O
saat	O
awal	O
diingatkan	O
oleh	O
petugas	O
bahwa	O
kamar	O
no	O
smoking	O
area	O
.	O

sirkulasi	O
udara	O
mengandalkan	O
ac	O
,	O
tetapi	O
jadi	O
parah	O
saat	O
ada	O
bau	O
pengap	O
seperti	O
yang	O
saya	O
alami	O
diatas	O
.	O

kamar	B-ASPECT
luas	B-SENTIMENT
.	O
bersih	B-SENTIMENT
.	O
kamar	B-ASPECT
mandi	I-ASPECT
mantap	B-SENTIMENT
.	O

air	B-ASPECT
panas	I-ASPECT
ngalirnya	I-ASPECT
deras	B-SENTIMENT
.	O

ac	B-ASPECT
dingin	B-SENTIMENT
.	O

perlengkapan	B-ASPECT
mandi	I-ASPECT
lengkap	B-SENTIMENT
.	O
melebihi	O
ekspektasi	O
harga	O
.	O
kalau	O
ke	O
malang	O
lagi	O
pasti	O
kesini	O
lagi	O
.	O

yang	O
sayang	O
cuma	O
1	O
,	O
lemari	B-ASPECT
lembab	B-SENTIMENT
bnya	O
jamurnya	O
.	O

sarapan	B-ASPECT
.	O
sesuai	B-SENTIMENT
harga	O
.	O

pelayanan	B-ASPECT
hotel	I-ASPECT
buruk	B-SENTIMENT
,	O
.	O

ac	B-ASPECT
kamar	I-ASPECT
tidak	B-SENTIMENT
dingin	I-SENTIMENT
,	O
.	O

hotel	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
cctv	B-ASPECT
sehingga	O
pas	O
saya	O
mau	O
cekout	O
motor	O
saya	O
sudah	O
lecetlecet	O
rusak	O
.	O
ditanya	O
bahkan	O
tidak	O
ada	O
yang	O
mengaku	O
,	O
menurut	O
pegawainya	O
motor	O
saya	O
sempat	O
jatuh	O
.	O

saran	O
saya	O
perbanyak	O
cctv	O
.	O
kalau	O
seperti	O
begini	O
siapa	O
yang	O
mau	O
tanggung	O
jawab	O
?	O

saya	O
menginap	O
di	O
sini	O
dalam	O
perjalanan	O
saya	O
dari	O
balikpapan	O
menuju	O
kalimantan	O
utara	O
.	O

dari	O
luar	O
,	O
hotel	B-ASPECT
terlihat	O
bagus	B-SENTIMENT
dan	O
mewah	B-SENTIMENT
,	O
demikian	O
juga	O
ketika	O
masuk	O
ke	O
dalam	O
ada	O
lift	O
.	O

kamar	B-ASPECT
juga	O
cukup	B-SENTIMENT
luas	I-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O

kebersihan	B-ASPECT
juga	O
cukup	B-SENTIMENT
baik	I-SENTIMENT
.	O

wifi	B-ASPECT
.	O
kebetulan	O
pada	O
waktu	O
kami	O
menginap	O
tidak	B-SENTIMENT
terlalu	I-SENTIMENT
baik	I-SENTIMENT
air	B-ASPECT
panas	I-ASPECT
juga	O
kurang	B-SENTIMENT
stabil	I-SENTIMENT
,	O
kadang	O
menjadi	O
panas	O
sekali	O
,	O
kadang	O
dingin	O
.	O

breakfast	B-ASPECT
juga	O
cukup	B-SENTIMENT
baik	I-SENTIMENT
.	O

tamu	O
saya	O
mngatakan	O
tidak	B-SENTIMENT
memuaskan	I-SENTIMENT
akan	O
pelayanan	B-ASPECT
kamarnya	I-ASPECT
,	O
.	O

diberikan	O
kamar	O
yang	O
tidak	O
bisa	O
terkunci	O
dari	O
luar	O
sehingga	O
jika	O
keluar	O
mencari	O
makan	O
harus	O
membawa	O
bawa	O
ranselx	O
naik	O
turun	O
kelantai	O
3	O
.	O

ketika	O
keluhan	O
minta	O
pindah	O
kamar	O
tidak	O
diladeni	O
alias	O
dicueki	O
padahal	O
sudah	O
3x	O
tamu	O
saya	O
menginap	O
disini	O
.	O

mengecewakan	B-SENTIMENT
.	O
snack	O
dan	O
air	O
mineral	O
dari	O
sponsor	O
airy	O
hanya	O
untuk	O
1	O
customer	O
sedangkan	O
di	O
pemesanan	O
kamar	O
maksimal	O
2	O
orang	O
.	O

handuk	B-ASPECT
juga	O
hanya	B-SENTIMENT
1	I-SENTIMENT
seharus	O
2	O
sesuai	O
aturan	O
yang	O
tertera	O
di	O
aplikasi	O
.	O

walaupun	O
guest	O
house	O
tetapi	O
pelayanannya	B-ASPECT
sangat	B-SENTIMENT
minimalis	I-SENTIMENT
.	O

shower	B-ASPECT
air	I-ASPECT
panas	I-ASPECT
juga	O
tidak	B-SENTIMENT
berfungsi	I-SENTIMENT
.	O
sebaiknya	O
di	O
hapus	O
dari	O
layanan	O
yang	O
tercantum	O
di	O
aplikasi	O
.	O

kamarnya	B-ASPECT
lucu	B-SENTIMENT
,	O
tetapi	O
pelayanannya	B-ASPECT
kurang	B-SENTIMENT
memuaskan	I-SENTIMENT
.	O

masih	O
1	O
jam	O
dari	O
jam	O
12	O
untuk	O
check	O
out	O
,	O
tetapi	O
sudah	O
diteriaki	O
dari	O
luar	O
kamar	O
.	O

"	O
check	O
out	O
,	O
check	O
out	O
"	O
walaupun	O
mungkin	O
bukan	O
untuk	O
saya	O
,	O
tetapi	O
saya	O
jadi	O
tidak	O
nyaman	O
dengan	O
perlakuan	O
seperti	O
itu	O
.	O

kamar	O
109	O
.	O
kamarnya	B-ASPECT
sebenarnya	O
lumayan	B-SENTIMENT
dan	O
lantai	B-ASPECT
cukup	B-SENTIMENT
bersih	I-SENTIMENT
,	O
udara	B-ASPECT
cukup	B-SENTIMENT
wangi	I-SENTIMENT
.	O
tetapi	O
kamar	B-ASPECT
mandi	I-ASPECT
sangat	B-SENTIMENT
bau	I-SENTIMENT
.	O

bed	B-ASPECT
cover	I-ASPECT
kotor	B-SENTIMENT
,	O
ada	O
bekas	O
jejak	O
sepatu	O
.	O

seprai	B-ASPECT
banyak	B-SENTIMENT
noda	I-SENTIMENT
.	O

bantal	B-ASPECT
tidak	B-SENTIMENT
nyaman	I-SENTIMENT
,	O
lembap	B-SENTIMENT
.	O

colokan	B-ASPECT
hanya	B-SENTIMENT
satu	I-SENTIMENT
.	O

not	B-SENTIMENT
recommended	I-SENTIMENT
sama	O
sekali	O
.	O

tempatnya	O
dekat	O
sama	O
bandara	O
.	O
tidak	O
jauh	O
juga	O
kok	O
dari	O
kuta	O
.	O
terus	O
disamping	O
hotelnya	O
banyak	O
yang	O
jualan	O
.	O
supermarket	O
.	O
enak	O
lah	O
.	O

kebersihan	B-ASPECT
nya	I-ASPECT
bagus	B-SENTIMENT
.	O
cuma	O
handuknya	B-ASPECT
saja	O
perlu	B-SENTIMENT
di	I-SENTIMENT
upgrade	I-SENTIMENT
.	O

pelayanan	B-ASPECT
staf	I-ASPECT
nya	I-ASPECT
juga	O
baikbaik	B-SENTIMENT
.	O
ramahramah	B-SENTIMENT
.	O
cepat	B-SENTIMENT
responnya	B-ASPECT
saat	O
dimintain	O
tolong	O
.	O
terima	O
kasih	O
iya	O
.	O

lokasi	O
di	O
daerah	O
komplek	O
,	O
.	O

kalau	O
untu	O
kamar	O
yang	O
singel	O
room	O
itu	O
mmg	O
kecil	O
,	O
area	O
untu	O
sholat	O
di	O
kamar	O
terbatas	O
,	O
.	O

mungkin	O
kedepannya	O
bisa	O
diganti	O
seprainya	B-ASPECT
karena	O
ada	O
noda	O
yang	O
kurang	B-SENTIMENT
sedap	I-SENTIMENT
dipandang	I-SENTIMENT
,	O
tetapi	O
secara	O
keseluruhan	O
untuk	O
yang	O
menginap	O
sehari	O
sangat	O
cocok	O
dengan	O
budget	O
minimal	O
.	O

tidak	O
ada	O
yang	O
bertulisan	O
airy	O
di	O
room	O
107	O
,	O
.	O

remote	B-ASPECT
tv	I-ASPECT
tidak	B-SENTIMENT
bisa	I-SENTIMENT
di	O
pakai	O
(	O
rusak	O
)	O
,	O
remote	B-ASPECT
ac	I-ASPECT
tidak	B-SENTIMENT
ada	I-SENTIMENT
(	O
hidupin	O
ac	O
manual	O
)	O
,	O
.	O

perlengkapan	O
kamar	O
mandi	O
hanya	O
ada	O
handuk	O
.	O

kami	O
sangat	B-SENTIMENT
kecewa	I-SENTIMENT
yang	O
di	O
room	O
107	O
.	O

room	O
103	O
sangat	B-SENTIMENT
puas	I-SENTIMENT
perlengkapan	O
room	O
ada	O
semua	O
.	O

enak	B-SENTIMENT
.	O

worth	B-SENTIMENT
it	I-SENTIMENT
!	O
sesuai	B-SENTIMENT
dengan	O
harga	B-ASPECT
yang	O
ditawarkan	O
.	O

staf	B-ASPECT
hotel	I-ASPECT
yang	O
ramah	B-SENTIMENT
,	O
kamar	B-ASPECT
yang	O
luas	B-SENTIMENT
dan	O
letaknya	B-ASPECT
sangat	B-SENTIMENT
strategis	I-SENTIMENT
.	O

hotel	B-ASPECT
lama	B-SENTIMENT
namun	O
tetap	O
terawat	B-SENTIMENT
.	O

pelayanan	B-ASPECT
cukup	B-SENTIMENT
ramah	I-SENTIMENT
.	O

kamar	B-ASPECT
lumayan	B-SENTIMENT
bersih	I-SENTIMENT
,	O
tenang	B-SENTIMENT
,	O
cocok	O
untuk	O
istirahat	O
.	O

inap	O
di	O
lodaya	O
sangat	B-SENTIMENT
nyaman	I-SENTIMENT
dan	O
bebas	O
dari	O
kejahatan	O
.	O

sangat	B-SENTIMENT
buruk	I-SENTIMENT
menurut	O
saya	O
.	O

saya	O
jauh	O
jauh	O
dari	O
surabaya	O
berharap	O
dapat	O
penginapan	O
yang	O
nyaman	O
.	O
nyaman	O
mulai	O
dari	O
pelayanannya	O
dan	O
lain	O
lain	O
.	O

waktu	O
check	O
in	O
saya	O
harus	O
menunggu	O
beberapa	O
menit	O
dulu	O
.	O
karena	O
waktu	O
itu	O
saya	O
tiba	O
di	O
penginapan	O
sekitar	O
jam	O
12	O
malam	O
keatas	O
.	O

tertulis	O
bawah	O
pelayanan	O
24	O
jam	O
.	O
nyatanya	O
?	O

nihilnya	O
waktu	O
itu	O
saya	O
sudah	O
bilang	O
bahwa	O
listrik	O
(	O
token	O
)	O
sudah	O
mau	O
habis	O
?	O
pihak	O
sana	O
bahkan	O
membiarkan	O
saja	O
seperti	O
tidak	O
mau	O
tahu	O
.	O

alhasil	O
selang	O
beberapa	O
menit	O
listrik	B-ASPECT
mati	B-SENTIMENT
.	O
keadaan	O
saya	O
waktu	O
lagi	O
di	O
kamar	O
mandi	O
.	O
saya	O
langsung	O
memberitahu	O
pelayan	O
bahwa	O
listrik	B-ASPECT
mati	B-SENTIMENT
dikamar	O
saya	O
.	O
dan	O
akhirnya	O
baru	O
diisikan	O
dan	O
harus	O
menunggu	O
lagi	O
.	O

pelayanan	B-ASPECT
dari	O
setiap	O
orang	O
di	O
hotel	O
itu	O
sangat	B-SENTIMENT
tidak	I-SENTIMENT
low	I-SENTIMENT
profile	I-SENTIMENT
sekali	I-SENTIMENT
.	O
intinya	O
saya	O
kurang	B-SENTIMENT
puas	I-SENTIMENT
saja	O
.	O
cukup	O
sekali	O
ini	O
saja	O
saya	O
menginap	O
di	O
airy	O
.	O

saat	O
kami	O
sudah	O
boking	O
lewat	O
traveloka	O
pada	O
tanggal	O
21	O
kemarin	O
,	O
memang	O
di	O
list	O
kamar	O
tetera	O
untuk	O
2tamu	O
.	O

kami	O
1keluarga	O
(	O
suami	O
isteri	O
dan	O
anak	O
umur	O
5th	O
dan	O
4th	O
)	O
saat	O
kami	O
menunjukan	O
kode	O
boking	O
di	O
resepsionis	O
,	O
kami	O
di	O
minta	O
tambah	O
pembayaran	O
untuk	O
2tamu	O
lagi	O
(	O
kedu	O
anak	O
saya	O
)	O
sebesar	O
rp.100.00	O
jadi	O
sya	O
bayar	O
di	O
travelika	O
rp.190.000	O
di	O
tambah	O
rp.100.000	O
,	O
total	O
rp.290.000	O
.	O

harapan	O
kami	O
kedepanya	O
di	O
cantumkan	O
mulai	O
usia	O
berapa	O
di	O
anggap	O
sudah	O
di	O
haruskan	O
membayar	O
biaya	O
tambahan	O
lagi	O
,	O
sedangkan	O
di	O
traveloka	O
tidak	O
di	O
sebutkan	O
,	O
(	O
jujur	O
kecewa	B-SENTIMENT
!	O
)	O
.	O

puas	B-SENTIMENT
.	O

property	B-ASPECT
bersih	B-SENTIMENT
,	O
terawat	B-SENTIMENT
.	O

suka	O
banyak	O
suara	O
ribut	O
keras	O
dari	O
area	O
resepsionis	O
sehingga	O
kadang	O
ganggu	O
kenyamanan	O
.	O

lumayan	B-SENTIMENT
bagus	I-SENTIMENT
kamarnya	B-ASPECT
.	O
sayang	O
air	B-ASPECT
untuk	O
closet	B-ASPECT
mati	B-SENTIMENT
.	O

penginapannya	O
namanya	O
bukan	O
airy	O
tetapi	O
dempo	O
jadi	O
orang	O
yang	O
baru	O
menginap	O
di	O
situ	O
susah	B-SENTIMENT
cari	I-SENTIMENT
lokasinya	B-ASPECT
.	O

very	B-SENTIMENT
bersih	B-SENTIMENT
dan	O
comfortable	B-SENTIMENT
.	O

semua	B-ASPECT
memuaskan	B-SENTIMENT
kok	O
.	O

kamarnya	B-ASPECT
luas	B-SENTIMENT
.	O

sarapannya	B-ASPECT
lumayan	B-SENTIMENT
.	O

okelah	B-SENTIMENT
.	O
,	O
.	O
12	O
karakter	O
lagi	O
.	O

bukan	O
tanggal	O
yang	O
di	O
pilih	O
,	O
namun	O
aplikasi	O
memilih	O
tanggal	O
sendiri	O
.	O

padahal	O
baru	O
pesan	O
di	O
hari	O
yang	O
sama	O
,	O
masa	O
tidak	O
bisa	O
di	O
ubah	O
tanggal	O
menginapnya	O
salah	O
saya	O
sih	O
kurang	O
teliti	O
.	O
tetapi	O
kecewa	B-SENTIMENT
juga	O
tidak	O
bisa	O
di	O
reschedule	O
.	O

pintu	B-ASPECT
toilet	I-ASPECT
perlu	B-SENTIMENT
diperbaiki	I-SENTIMENT
.	O

kamar	B-ASPECT
bagus	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
,	O
alangkah	O
baiknya	O
kalau	O
wifi	O
bisa	O
cover	O
di	O
semua	O
kamar	O
.	O

good	B-SENTIMENT
lah	O
untuk	O
harga	O
segitu	O
.	O
terimakasih	O
airy	O
rooms	O
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
dan	O
bagus	B-SENTIMENT
tetapi	O
kamar	B-ASPECT
mandinya	I-ASPECT
banyak	B-SENTIMENT
rusak	I-SENTIMENT
peralatannya	B-ASPECT
.	O

overall	B-ASPECT
suka	B-SENTIMENT
cuma	O
untuk	O
membuka	O
kamar	B-ASPECT
agak	B-SENTIMENT
susah	I-SENTIMENT
.	O

resepsionis	B-ASPECT
baik	B-SENTIMENT
dan	O
ramah	B-SENTIMENT
.	O

semuanya	B-ASPECT
memuaskan	B-SENTIMENT
.	O

pelayanannya	B-ASPECT
baik	B-SENTIMENT
.	O
namun	O
sangat	B-SENTIMENT
tidak	I-SENTIMENT
rekomended	I-SENTIMENT
bagi	O
kalian	O
yang	O
membutuhkan	O
ketenangan	O
.	O
karena	O
sangat	O
ramai	O
terutama	O
orangorang	O
luar	O
pulau	O
yang	O
menginap	O
!	O

lokasi	O
nya	O
sangat	O
dekat	O
dengan	O
stasiun	O
cirebon	O
,	O
bisa	O
jalan	O
kaki	O
.	O

lokasi	B-ASPECT
hotel	I-ASPECT
juga	O
tidak	O
terlalu	O
dekat	O
jalan	O
raya	O
jadi	O
tidak	O
terlalu	O
bising	O
kendaraan	O
.	O

hotel	B-ASPECT
nya	I-ASPECT
bersih	B-SENTIMENT
dan	O
cukup	B-SENTIMENT
nyaman	I-SENTIMENT
hanya	O
saja	O
bantal	B-ASPECT
guling	I-ASPECT
nya	I-ASPECT
terlalu	B-SENTIMENT
keras	I-SENTIMENT
.	O

saya	O
booking	O
kamar	O
deluxe	O
double	O
saya	O
pikir	O
ada	O
bathtub	O
seperti	O
di	O
gambar	O
tnyata	O
itu	O
untuk	O
kamar	O
superior	O
saja	O
.	O
next	O
time	O
saya	O
coba	O
.	O

very	B-SENTIMENT
good	I-SENTIMENT
!	O

kamar	B-ASPECT
yang	O
dipesan	O
tidak	B-SENTIMENT
sesuai	I-SENTIMENT
dengan	O
yang	O
direalisasikan	O
.	O

saya	O
pesan	O
doble	O
bed	O
dikasih	O
twin	O
bed	O
.	O

good	B-SENTIMENT
.	O

suka	B-SENTIMENT
banget	I-SENTIMENT
selain	O
bersih	B-SENTIMENT
,	O
pelayananya	B-ASPECT
baik	B-SENTIMENT
sekali	I-SENTIMENT
mantap	B-SENTIMENT
deh	O
pokoknya	O
terimakasi	O
airy	O
.	O

bersih	B-SENTIMENT
ramah	B-SENTIMENT
nyaman	B-SENTIMENT
,	O
kamar	B-ASPECT
bagus	B-SENTIMENT
.	O

sarapan	B-ASPECT
kurang	B-SENTIMENT
variatif	I-SENTIMENT
.	O

kamar	B-ASPECT
oke	B-SENTIMENT
.	O

fasilitas	B-ASPECT
kamar	I-ASPECT
komplit	B-SENTIMENT
,	O
cuma	O
toiletnya	B-ASPECT
luar	B-SENTIMENT
.	O

lokasinya	O
dekat	O
dengan	O
jalan	O
raya	O
,	O
kamarnya	B-ASPECT
bersih	B-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O

penjaganya	B-ASPECT
juga	O
ramah	B-SENTIMENT
dan	O
friendly	B-SENTIMENT
.	O
next	O
time	O
kesini	O
lagi	O
deh	O
.	O

lumayan	B-SENTIMENT
nyaman	I-SENTIMENT
tempatnya	B-ASPECT
breakfastnya	B-ASPECT
juga	O
enak	B-SENTIMENT
.	O

saya	O
tidak	B-SENTIMENT
bisa	I-SENTIMENT
cek	B-ASPECT
in	I-ASPECT
tetapi	O
sudah	O
bayar	O
lunas	O
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
.	O
air	B-ASPECT
panas	I-ASPECT
tersedia	B-SENTIMENT
.	O

tempat	B-ASPECT
nyaman	B-SENTIMENT
dan	O
strategis	B-SENTIMENT
,	O
sangat	O
dekat	O
dengan	O
ciputra	O
.	O

pelayanan	B-ASPECT
yang	O
memuaskan	B-SENTIMENT
,	O
dengan	O
harga	O
anak	O
kos	O
tetapi	O
fasilitas	B-ASPECT
bos	B-SENTIMENT
.	O

lumayan	B-SENTIMENT
,	O
lebih	O
baik	O
apabila	O
tidak	O
pakai	O
deposit	O
:	O
)	O
.	O

air	B-ASPECT
hangat	I-ASPECT
oke	B-SENTIMENT
.	O

ada	B-SENTIMENT
pantry	B-ASPECT
.	O

staf	B-ASPECT
oke	B-SENTIMENT
.	O

lokasi	O
dekat	O
ke	O
indomart	O
,	O
dan	O
banyak	O
tempat	O
makan	O
.	O

mantap	B-SENTIMENT
!	O

sangat	B-SENTIMENT
oke	I-SENTIMENT
.	O

good	B-SENTIMENT
enough	I-SENTIMENT
.	O

enak	B-SENTIMENT
sekali	I-SENTIMENT
,	O
ada	O
kolam	O
renangnya	O
buat	O
betah	O
.	O

pelayanan	B-ASPECT
hotel	I-ASPECT
oke	B-SENTIMENT
.	O
namun	O
kondisi	O
saat	O
itu	O
rodak	O
kondusif	O
.	O

karena	O
hotel	O
digunakan	O
oleh	O
mahasiswa	O
yang	O
tidak	O
kenal	O
wakti	O
ributnya	O
.	O
jadi	O
kurang	B-SENTIMENT
nyaman	I-SENTIMENT
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
dan	O
wangi	B-SENTIMENT
.	O

untuk	O
backpacker	O
hotel	B-ASPECT
ini	O
recommended	B-SENTIMENT
.	O

air	B-ASPECT
minum	I-ASPECT
membuat	O
kita	O
pilek	O
.	O

lokasi	B-ASPECT
strategis	B-SENTIMENT
dekat	O
terminal	O
bis	O
.	O

friendly	B-SENTIMENT
staf	B-ASPECT
,	O
bersih	B-SENTIMENT
room	B-ASPECT
.	O

cukup	B-SENTIMENT
ramah	I-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O

terima	O
kasih	O
.	O
semua	B-ASPECT
lancar	B-SENTIMENT
.	O

bersih	B-SENTIMENT
dan	O
nyaman	B-SENTIMENT
oke	B-SENTIMENT
.	O
tetapi	O
ac	O
sentral	O
,	O
shower	O
permanen	O
dan	O
menu	O
makanan	O
masih	O
jadi	O
catatan	O
.	O

musik	O
di	O
pagi	O
hari	O
cukup	O
mengganggu	O
tamu	O
yang	O
baru	O
bisa	O
tidur	O
pagi	O
.	O

air	B-ASPECT
panasnya	I-ASPECT
menunggu	B-SENTIMENT
5	I-SENTIMENT
menitan	I-SENTIMENT
.	O

kebersihan	B-ASPECT
lumayan	B-SENTIMENT
,	O
perlu	B-SENTIMENT
ditingkatkan	I-SENTIMENT
lagi	I-SENTIMENT
sih	O
.	O

baik	B-SENTIMENT
,	O
bersih	B-SENTIMENT
,	O
harga	B-ASPECT
standar	B-SENTIMENT
buat	O
kamar	O
begitu	O
next	O
mampir	O
lagi	O
.	O

sesuai	B-SENTIMENT
dengan	O
deskripsi	O
.	O
mantap	B-SENTIMENT
.	O

nyaman	B-SENTIMENT
untuk	O
menginap	O
karena	O
harus	O
terbang	O
pagi	O
dan	O
ada	O
pengantaran	O
ke	O
bandara	O
menggunakan	O
motor	O
.	O

kamarnya	B-ASPECT
bersih	B-SENTIMENT
,	O
transfer	B-ASPECT
bandaranya	I-ASPECT
oke	B-SENTIMENT
,	O
pas	O
.	O

chanel	B-ASPECT
tv	I-ASPECT
kurang	B-SENTIMENT
lengkap	I-SENTIMENT
beberapa	O
stasiun	O
lokal	O
tidak	O
ada	O
.	O

tempat	B-ASPECT
inap	I-ASPECT
yang	O
nyaman	B-SENTIMENT
.	O

inap	O
di	O
sini	O
tidak	O
rugi	O
,	O
kamar	B-ASPECT
bangunan	O
baru	O
,	O
bersih	B-SENTIMENT
,	O
harga	B-ASPECT
sangat	B-SENTIMENT
terjangkau	I-SENTIMENT
.	O

pelayanannya	B-ASPECT
bagus	B-SENTIMENT
,	O
pelayan	B-ASPECT
hotelnya	I-ASPECT
ramah	B-SENTIMENT
.	O

super	B-SENTIMENT
awesome	I-SENTIMENT
.	O

lumayan	B-SENTIMENT
wlpn	O
kamar	B-ASPECT
agak	B-SENTIMENT
sempit	I-SENTIMENT
.	O

kurang	O
nye	O
cuma	O
ac	B-ASPECT
tidak	B-SENTIMENT
madep	I-SENTIMENT
kasur	O
jadi	O
panas	O
dan	O
masih	O
bau	O
cet	O
dinding	O
jadi	O
pusing	O
,	O
mungkin	O
karena	O
baru	O
kali	O
iya	O
.	O

rapi	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
baik	B-SENTIMENT
dan	O
sopan	B-SENTIMENT
.	O

tempatnya	B-ASPECT
bagus	B-SENTIMENT
,	O
sesuai	B-SENTIMENT
,	O
nyaman	B-SENTIMENT
.	O

tenang	B-SENTIMENT
.	O

hanya	O
pas	O
check	B-ASPECT
in	I-ASPECT
saja	O
lama	B-SENTIMENT
,	O
check	B-ASPECT
out	I-ASPECT
juga	O
lama	B-SENTIMENT
tidak	B-SENTIMENT
ada	I-SENTIMENT
yang	O
stand	O
by	O
petugasnya	B-ASPECT
.	O

bagus	B-SENTIMENT
,	O
